time,Np,dp,dm ,dg,np
0.0066848,3.73787E+16,2.00E-09,1.3553E-08,1.71E-08,70.25547377
0.0066879,3.73452E+16,2.00E-09,1.35585E-08,1.71E-08,70.31854132
0.0066909,3.73117E+16,2.00E-09,1.3564E-08,1.71E-08,70.38163681
0.0066939,3.72782E+16,2.00E-09,1.35694E-08,1.71E-08,70.44476023
0.006697,3.72449E+16,2.00E-09,1.35749E-08,1.71E-08,70.50791159
0.0067,3.72115E+16,2.00E-09,1.35804E-08,1.71E-08,70.57109086
0.006703,3.71782E+16,2.00E-09,1.35859E-08,1.71E-08,70.63429805
0.0067061,3.7145E+16,2.00E-09,1.35913E-08,1.72E-08,70.69753315
0.0067091,3.71117E+16,2.00E-09,1.35968E-08,1.72E-08,70.76079614
0.0067121,3.70786E+16,2.00E-09,1.36023E-08,1.72E-08,70.82408704
0.0067152,3.70455E+16,2.00E-09,1.36077E-08,1.72E-08,70.88740582
0.0067182,3.70124E+16,2.00E-09,1.36132E-08,1.72E-08,70.95075248
0.0067212,3.69794E+16,2.00E-09,1.36187E-08,1.72E-08,71.01412702
0.0067242,3.69464E+16,2.00E-09,1.36242E-08,1.72E-08,71.07752942
0.0067273,3.69134E+16,2.00E-09,1.36296E-08,1.72E-08,71.14095969
0.0067303,3.68805E+16,2.00E-09,1.36351E-08,1.72E-08,71.20441781
0.0067333,3.68477E+16,2.00E-09,1.36406E-08,1.72E-08,71.26790378
0.0067364,3.68149E+16,2.00E-09,1.3646E-08,1.72E-08,71.33141759
0.0067394,3.67821E+16,2.00E-09,1.36515E-08,1.73E-08,71.39495923
0.0067424,3.67494E+16,2.00E-09,1.3657E-08,1.73E-08,71.45852871
0.0067455,3.67167E+16,2.00E-09,1.36624E-08,1.73E-08,71.522126
0.0067485,3.66841E+16,2.00E-09,1.36679E-08,1.73E-08,71.58575111
0.0067515,3.66515E+16,2.00E-09,1.36734E-08,1.73E-08,71.64940403
0.0067545,3.66189E+16,2.00E-09,1.36788E-08,1.73E-08,71.71308474
0.0067576,3.65864E+16,2.00E-09,1.36843E-08,1.73E-08,71.77679326
0.0067606,3.6554E+16,2.00E-09,1.36898E-08,1.73E-08,71.84052955
0.0067636,3.65216E+16,2.00E-09,1.36952E-08,1.73E-08,71.90429363
0.0067667,3.64892E+16,2.00E-09,1.37007E-08,1.73E-08,71.96808549
0.0067697,3.64569E+16,2.00E-09,1.37062E-08,1.73E-08,72.03190511
0.0067727,3.64246E+16,2.00E-09,1.37116E-08,1.74E-08,72.09575249
0.0067758,3.63923E+16,2.00E-09,1.37171E-08,1.74E-08,72.15962763
0.0067788,3.63601E+16,2.00E-09,1.37226E-08,1.74E-08,72.22353051
0.0067818,3.6328E+16,2.00E-09,1.3728E-08,1.74E-08,72.28746113
0.0067848,3.62959E+16,2.00E-09,1.37335E-08,1.74E-08,72.35141949
0.0067879,3.62638E+16,2.00E-09,1.3739E-08,1.74E-08,72.41540557
0.0067909,3.62318E+16,2.00E-09,1.37444E-08,1.74E-08,72.47941937
0.0067939,3.61998E+16,2.00E-09,1.37499E-08,1.74E-08,72.54346088
0.006797,3.61678E+16,2.00E-09,1.37554E-08,1.74E-08,72.60753011
0.0068,3.61359E+16,2.00E-09,1.37608E-08,1.74E-08,72.67162703
0.006803,3.61041E+16,2.00E-09,1.37663E-08,1.74E-08,72.73575164
0.0068061,3.60723E+16,2.00E-09,1.37717E-08,1.75E-08,72.79990394
0.0068091,3.60405E+16,2.00E-09,1.37772E-08,1.75E-08,72.86408391
0.0068121,3.60088E+16,2.00E-09,1.37827E-08,1.75E-08,72.92829156
0.0068152,3.59771E+16,2.00E-09,1.37881E-08,1.75E-08,72.99252688
0.0068182,3.59454E+16,2.00E-09,1.37936E-08,1.75E-08,73.05678985
0.0068212,3.59138E+16,2.00E-09,1.3799E-08,1.75E-08,73.12108047
0.0068242,3.58822E+16,2.00E-09,1.38045E-08,1.75E-08,73.18539874
0.0068273,3.58507E+16,2.00E-09,1.381E-08,1.75E-08,73.24974465
0.0068303,3.58192E+16,2.00E-09,1.38154E-08,1.75E-08,73.31411818
0.0068333,3.57878E+16,2.00E-09,1.38209E-08,1.75E-08,73.37851935
0.0068364,3.57564E+16,2.00E-09,1.38263E-08,1.75E-08,73.44294812
0.0068394,3.57251E+16,2.00E-09,1.38318E-08,1.76E-08,73.50740451
0.0068424,3.56938E+16,2.00E-09,1.38373E-08,1.76E-08,73.5718885
0.0068455,3.56625E+16,2.00E-09,1.38427E-08,1.76E-08,73.63640009
0.0068485,3.56313E+16,2.00E-09,1.38482E-08,1.76E-08,73.70093927
0.0068515,3.56001E+16,2.00E-09,1.38536E-08,1.76E-08,73.76550603
0.0068545,3.55689E+16,2.00E-09,1.38591E-08,1.76E-08,73.83010036
0.0068576,3.55378E+16,2.00E-09,1.38646E-08,1.76E-08,73.89472226
0.0068606,3.55067E+16,2.00E-09,1.387E-08,1.76E-08,73.95937173
0.0068636,3.54757E+16,2.00E-09,1.38755E-08,1.76E-08,74.02404875
0.0068667,3.54447E+16,2.00E-09,1.38809E-08,1.76E-08,74.08875332
0.0068697,3.54138E+16,2.00E-09,1.38864E-08,1.76E-08,74.15348542
0.0068727,3.53829E+16,2.00E-09,1.38918E-08,1.77E-08,74.21824507
0.0068758,3.5352E+16,2.00E-09,1.38973E-08,1.77E-08,74.28303224
0.0068788,3.53212E+16,2.00E-09,1.39028E-08,1.77E-08,74.34784692
0.0068818,3.52904E+16,2.00E-09,1.39082E-08,1.77E-08,74.41268913
0.0068848,3.52597E+16,2.00E-09,1.39137E-08,1.77E-08,74.47755884
0.0068879,3.5229E+16,2.00E-09,1.39191E-08,1.77E-08,74.54245604
0.0068909,3.51983E+16,2.00E-09,1.39246E-08,1.77E-08,74.60738074
0.0068939,3.51677E+16,2.00E-09,1.393E-08,1.77E-08,74.67233293
0.006897,3.51372E+16,2.00E-09,1.39355E-08,1.77E-08,74.73731259
0.0069,3.51066E+16,2.00E-09,1.39409E-08,1.77E-08,74.80231972
0.006903,3.50761E+16,2.00E-09,1.39464E-08,1.77E-08,74.86735432
0.0069061,3.50457E+16,2.00E-09,1.39518E-08,1.78E-08,74.93241637
0.0069091,3.50153E+16,2.00E-09,1.39573E-08,1.78E-08,74.99750588
0.0069121,3.49849E+16,2.00E-09,1.39627E-08,1.78E-08,75.06262282
0.0069152,3.49545E+16,2.00E-09,1.39682E-08,1.78E-08,75.12776721
0.0069182,3.49242E+16,2.00E-09,1.39736E-08,1.78E-08,75.19293902
0.0069212,3.4894E+16,2.00E-09,1.39791E-08,1.78E-08,75.25813825
0.0069242,3.48638E+16,2.00E-09,1.39845E-08,1.78E-08,75.3233649
0.0069273,3.48336E+16,2.00E-09,1.399E-08,1.78E-08,75.38861896
0.0069303,3.48035E+16,2.00E-09,1.39954E-08,1.78E-08,75.45390041
0.0069333,3.47734E+16,2.00E-09,1.40009E-08,1.78E-08,75.51920926
0.0069364,3.47433E+16,2.00E-09,1.40063E-08,1.78E-08,75.5845455
0.0069394,3.47133E+16,2.00E-09,1.40118E-08,1.79E-08,75.64990912
0.0069424,3.46833E+16,2.00E-09,1.40172E-08,1.79E-08,75.71530011
0.0069455,3.46534E+16,2.00E-09,1.40227E-08,1.79E-08,75.78071846
0.0069485,3.46235E+16,2.00E-09,1.40281E-08,1.79E-08,75.84616417
0.0069515,3.45936E+16,2.00E-09,1.40336E-08,1.79E-08,75.91163724
0.0069545,3.45638E+16,2.00E-09,1.4039E-08,1.79E-08,75.97713764
0.0069576,3.4534E+16,2.00E-09,1.40445E-08,1.79E-08,76.04266539
0.0069606,3.45042E+16,2.00E-09,1.40499E-08,1.79E-08,76.10822046
0.0069636,3.44745E+16,2.00E-09,1.40554E-08,1.79E-08,76.17380286
0.0069667,3.44449E+16,2.00E-09,1.40608E-08,1.79E-08,76.23941257
0.0069697,3.44152E+16,2.00E-09,1.40663E-08,1.80E-08,76.30504959
0.0069727,3.43856E+16,2.00E-09,1.40717E-08,1.80E-08,76.37071391
0.0069758,3.43561E+16,2.00E-09,1.40772E-08,1.80E-08,76.43640553
0.0069788,3.43266E+16,2.00E-09,1.40826E-08,1.80E-08,76.50212443
0.0069818,3.42971E+16,2.00E-09,1.40881E-08,1.80E-08,76.56787061
0.0069848,3.42677E+16,2.00E-09,1.40935E-08,1.80E-08,76.63364407
0.0069879,3.42383E+16,2.00E-09,1.40989E-08,1.80E-08,76.69944479
0.0069909,3.42089E+16,2.00E-09,1.41044E-08,1.80E-08,76.76527276
0.0069939,3.41796E+16,2.00E-09,1.41098E-08,1.80E-08,76.83112799
0.006997,3.41503E+16,2.00E-09,1.41153E-08,1.80E-08,76.89701047
0.007,3.41211E+16,2.00E-09,1.41207E-08,1.80E-08,76.96292018
0.007003,3.40919E+16,2.00E-09,1.41262E-08,1.81E-08,77.02885712
0.0070061,3.40627E+16,2.00E-09,1.41316E-08,1.81E-08,77.09482128
0.0070091,3.40336E+16,2.00E-09,1.4137E-08,1.81E-08,77.16081266
0.0070121,3.40045E+16,2.00E-09,1.41425E-08,1.81E-08,77.22683124
0.0070152,3.39754E+16,2.00E-09,1.41479E-08,1.81E-08,77.29287703
0.0070182,3.39464E+16,2.00E-09,1.41534E-08,1.81E-08,77.35895001
0.0070212,3.39174E+16,2.00E-09,1.41588E-08,1.81E-08,77.42505017
0.0070242,3.38885E+16,2.00E-09,1.41642E-08,1.81E-08,77.49117752
0.0070273,3.38596E+16,2.00E-09,1.41697E-08,1.81E-08,77.55733204
0.0070303,3.38307E+16,2.00E-09,1.41751E-08,1.81E-08,77.62351372
0.0070333,3.38019E+16,2.00E-09,1.41806E-08,1.81E-08,77.68972256
0.0070364,3.37731E+16,2.00E-09,1.4186E-08,1.82E-08,77.75595855
0.0070394,3.37443E+16,2.00E-09,1.41914E-08,1.82E-08,77.82222168
0.0070424,3.37156E+16,2.00E-09,1.41969E-08,1.82E-08,77.88851194
0.0070455,3.36869E+16,2.00E-09,1.42023E-08,1.82E-08,77.95482934
0.0070485,3.36583E+16,2.00E-09,1.42078E-08,1.82E-08,78.02117386
0.0070515,3.36296E+16,2.00E-09,1.42132E-08,1.82E-08,78.08754549
0.0070545,3.36011E+16,2.00E-09,1.42186E-08,1.82E-08,78.15394423
0.0070576,3.35725E+16,2.00E-09,1.42241E-08,1.82E-08,78.22037006
0.0070606,3.3544E+16,2.00E-09,1.42295E-08,1.82E-08,78.28682299
0.0070636,3.35156E+16,2.00E-09,1.42349E-08,1.82E-08,78.353303
0.0070667,3.34872E+16,2.00E-09,1.42404E-08,1.82E-08,78.41981009
0.0070697,3.34588E+16,2.00E-09,1.42458E-08,1.83E-08,78.48634426
0.0070727,3.34304E+16,2.00E-09,1.42513E-08,1.83E-08,78.55290548
0.0070758,3.34021E+16,2.00E-09,1.42567E-08,1.83E-08,78.61949376
0.0070788,3.33738E+16,2.00E-09,1.42621E-08,1.83E-08,78.68610909
0.0070818,3.33456E+16,2.00E-09,1.42676E-08,1.83E-08,78.75275145
0.0070848,3.33174E+16,2.00E-09,1.4273E-08,1.83E-08,78.81942086
0.0070879,3.32892E+16,2.00E-09,1.42784E-08,1.83E-08,78.88611728
0.0070909,3.32611E+16,2.00E-09,1.42839E-08,1.83E-08,78.95284073
0.0070939,3.3233E+16,2.00E-09,1.42893E-08,1.83E-08,79.01959119
0.007097,3.32049E+16,2.00E-09,1.42947E-08,1.83E-08,79.08636865
0.0071,3.31769E+16,2.00E-09,1.43002E-08,1.83E-08,79.15317311
0.007103,3.31489E+16,2.00E-09,1.43056E-08,1.84E-08,79.22000456
0.0071061,3.3121E+16,2.00E-09,1.4311E-08,1.84E-08,79.28686299
0.0071091,3.3093E+16,2.00E-09,1.43165E-08,1.84E-08,79.35374839
0.0071121,3.30652E+16,2.00E-09,1.43219E-08,1.84E-08,79.42066077
0.0071152,3.30373E+16,2.00E-09,1.43273E-08,1.84E-08,79.4876001
0.0071182,3.30095E+16,2.00E-09,1.43327E-08,1.84E-08,79.55456638
0.0071212,3.29817E+16,2.00E-09,1.43382E-08,1.84E-08,79.62155962
0.0071242,3.2954E+16,2.00E-09,1.43436E-08,1.84E-08,79.68857978
0.0071273,3.29263E+16,2.00E-09,1.4349E-08,1.84E-08,79.75562688
0.0071303,3.28986E+16,2.00E-09,1.43545E-08,1.84E-08,79.8227009
0.0071333,3.2871E+16,2.00E-09,1.43599E-08,1.85E-08,79.88980184
0.0071364,3.28434E+16,2.00E-09,1.43653E-08,1.85E-08,79.95692969
0.0071394,3.28158E+16,2.00E-09,1.43707E-08,1.85E-08,80.02408443
0.0071424,3.27883E+16,2.00E-09,1.43762E-08,1.85E-08,80.09126607
0.0071455,3.27608E+16,2.00E-09,1.43816E-08,1.85E-08,80.1584746
0.0071485,3.27334E+16,2.00E-09,1.4387E-08,1.85E-08,80.22571
0.0071515,3.27059E+16,2.00E-09,1.43925E-08,1.85E-08,80.29297228
0.0071545,3.26785E+16,2.00E-09,1.43979E-08,1.85E-08,80.36026142
0.0071576,3.26512E+16,2.00E-09,1.44033E-08,1.85E-08,80.42757741
0.0071606,3.26239E+16,2.00E-09,1.44087E-08,1.85E-08,80.49492026
0.0071636,3.25966E+16,2.00E-09,1.44142E-08,1.85E-08,80.56228994
0.0071667,3.25694E+16,2.00E-09,1.44196E-08,1.86E-08,80.62968646
0.0071697,3.25421E+16,2.00E-09,1.4425E-08,1.86E-08,80.69710981
0.0071727,3.2515E+16,2.00E-09,1.44304E-08,1.86E-08,80.76455997
0.0071758,3.24878E+16,2.00E-09,1.44359E-08,1.86E-08,80.83203695
0.0071788,3.24607E+16,2.00E-09,1.44413E-08,1.86E-08,80.89954073
0.0071818,3.24336E+16,2.00E-09,1.44467E-08,1.86E-08,80.96707131
0.0071848,3.24066E+16,2.00E-09,1.44521E-08,1.86E-08,81.03462867
0.0071879,3.23796E+16,2.00E-09,1.44576E-08,1.86E-08,81.10221282
0.0071909,3.23526E+16,2.00E-09,1.4463E-08,1.86E-08,81.16982374
0.0071939,3.23257E+16,2.00E-09,1.44684E-08,1.86E-08,81.23746143
0.007197,3.22988E+16,2.00E-09,1.44738E-08,1.86E-08,81.30512588
0.0072,3.22719E+16,2.00E-09,1.44792E-08,1.87E-08,81.37281708
0.007203,3.22451E+16,2.00E-09,1.44847E-08,1.87E-08,81.44053502
0.0072061,3.22183E+16,2.00E-09,1.44901E-08,1.87E-08,81.5082797
0.0072091,3.21915E+16,2.00E-09,1.44955E-08,1.87E-08,81.57605111
0.0072121,3.21648E+16,2.00E-09,1.45009E-08,1.87E-08,81.64384924
0.0072152,3.21381E+16,2.00E-09,1.45063E-08,1.87E-08,81.71167408
0.0072182,3.21114E+16,2.00E-09,1.45118E-08,1.87E-08,81.77952563
0.0072212,3.20848E+16,2.00E-09,1.45172E-08,1.87E-08,81.84740388
0.0072242,3.20582E+16,2.00E-09,1.45226E-08,1.87E-08,81.91530882
0.0072273,3.20316E+16,2.00E-09,1.4528E-08,1.87E-08,81.98324044
0.0072303,3.20051E+16,2.00E-09,1.45334E-08,1.87E-08,82.05119874
0.0072333,3.19786E+16,2.00E-09,1.45389E-08,1.88E-08,82.11918371
0.0072364,3.19521E+16,2.00E-09,1.45443E-08,1.88E-08,82.18719534
0.0072394,3.19257E+16,2.00E-09,1.45497E-08,1.88E-08,82.25523363
0.0072424,3.18993E+16,2.00E-09,1.45551E-08,1.88E-08,82.32329856
0.0072455,3.18729E+16,2.00E-09,1.45605E-08,1.88E-08,82.39139012
0.0072485,3.18466E+16,2.00E-09,1.45659E-08,1.88E-08,82.45950832
0.0072515,3.18203E+16,2.00E-09,1.45713E-08,1.88E-08,82.52765314
0.0072545,3.17941E+16,2.00E-09,1.45768E-08,1.88E-08,82.59582458
0.0072576,3.17678E+16,2.00E-09,1.45822E-08,1.88E-08,82.66402263
0.0072606,3.17416E+16,2.00E-09,1.45876E-08,1.88E-08,82.73224727
0.0072636,3.17155E+16,2.00E-09,1.4593E-08,1.88E-08,82.80049851
0.0072667,3.16893E+16,2.00E-09,1.45984E-08,1.89E-08,82.86877634
0.0072697,3.16632E+16,2.00E-09,1.46038E-08,1.89E-08,82.93708074
0.0072727,3.16372E+16,2.00E-09,1.46092E-08,1.89E-08,83.00541171
0.0072758,3.16111E+16,2.00E-09,1.46147E-08,1.89E-08,83.07376924
0.0072788,3.15851E+16,2.00E-09,1.46201E-08,1.89E-08,83.14215333
0.0072818,3.15592E+16,2.00E-09,1.46255E-08,1.89E-08,83.21056397
0.0072848,3.15332E+16,2.00E-09,1.46309E-08,1.89E-08,83.27900115
0.0072879,3.15073E+16,2.00E-09,1.46363E-08,1.89E-08,83.34746485
0.0072909,3.14815E+16,2.00E-09,1.46417E-08,1.89E-08,83.41595508
0.0072939,3.14556E+16,2.00E-09,1.46471E-08,1.89E-08,83.48447183
0.007297,3.14298E+16,2.00E-09,1.46525E-08,1.90E-08,83.55301509
0.0073,3.14041E+16,2.00E-09,1.4658E-08,1.90E-08,83.62158485
0.007303,3.13783E+16,2.00E-09,1.46634E-08,1.90E-08,83.6901811
0.0073061,3.13526E+16,2.00E-09,1.46688E-08,1.90E-08,83.75880384
0.0073091,3.13269E+16,2.00E-09,1.46742E-08,1.90E-08,83.82745306
0.0073121,3.13013E+16,2.00E-09,1.46796E-08,1.90E-08,83.89612874
0.0073152,3.12757E+16,2.00E-09,1.4685E-08,1.90E-08,83.96483089
0.0073182,3.12501E+16,2.00E-09,1.46904E-08,1.90E-08,84.0335595
0.0073212,3.12245E+16,2.00E-09,1.46958E-08,1.90E-08,84.10231455
0.0073242,3.1199E+16,2.00E-09,1.47012E-08,1.90E-08,84.17109604
0.0073273,3.11735E+16,2.00E-09,1.47066E-08,1.90E-08,84.23990397
0.0073303,3.11481E+16,2.00E-09,1.4712E-08,1.91E-08,84.30873832
0.0073333,3.11227E+16,2.00E-09,1.47174E-08,1.91E-08,84.37759908
0.0073364,3.10973E+16,2.00E-09,1.47228E-08,1.91E-08,84.44648626
0.0073394,3.10719E+16,2.00E-09,1.47282E-08,1.91E-08,84.51539984
0.0073424,3.10466E+16,2.00E-09,1.47337E-08,1.91E-08,84.58433981
0.0073455,3.10213E+16,2.00E-09,1.47391E-08,1.91E-08,84.65330616
0.0073485,3.09961E+16,2.00E-09,1.47445E-08,1.91E-08,84.7222989
0.0073515,3.09708E+16,2.00E-09,1.47499E-08,1.91E-08,84.791318
0.0073545,3.09456E+16,2.00E-09,1.47553E-08,1.91E-08,84.86036347
0.0073576,3.09205E+16,2.00E-09,1.47607E-08,1.91E-08,84.92943529
0.0073606,3.08953E+16,2.00E-09,1.47661E-08,1.91E-08,84.99853346
0.0073636,3.08702E+16,2.00E-09,1.47715E-08,1.92E-08,85.06765797
0.0073667,3.08451E+16,2.00E-09,1.47769E-08,1.92E-08,85.13680882
0.0073697,3.08201E+16,2.00E-09,1.47823E-08,1.92E-08,85.20598598
0.0073727,3.07951E+16,2.00E-09,1.47877E-08,1.92E-08,85.27518946
0.0073758,3.07701E+16,2.00E-09,1.47931E-08,1.92E-08,85.34441925
0.0073788,3.07452E+16,2.00E-09,1.47985E-08,1.92E-08,85.41367535
0.0073818,3.07202E+16,2.00E-09,1.48039E-08,1.92E-08,85.48295773
0.0073848,3.06953E+16,2.00E-09,1.48093E-08,1.92E-08,85.5522664
0.0073879,3.06705E+16,2.00E-09,1.48147E-08,1.92E-08,85.62160135
0.0073909,3.06457E+16,2.00E-09,1.48201E-08,1.92E-08,85.69096256
0.0073939,3.06209E+16,2.00E-09,1.48255E-08,1.93E-08,85.76035004
0.007397,3.05961E+16,2.00E-09,1.48309E-08,1.93E-08,85.82976378
0.0074,3.05714E+16,2.00E-09,1.48363E-08,1.93E-08,85.89920376
0.007403,3.05467E+16,2.00E-09,1.48417E-08,1.93E-08,85.96866997
0.0074061,3.0522E+16,2.00E-09,1.48471E-08,1.93E-08,86.03816242
0.0074091,3.04974E+16,2.00E-09,1.48525E-08,1.93E-08,86.10768109
0.0074121,3.04727E+16,2.00E-09,1.48579E-08,1.93E-08,86.17722598
0.0074152,3.04482E+16,2.00E-09,1.48633E-08,1.93E-08,86.24679707
0.0074182,3.04236E+16,2.00E-09,1.48687E-08,1.93E-08,86.31639437
0.0074212,3.03991E+16,2.00E-09,1.48741E-08,1.93E-08,86.38601785
0.0074242,3.03746E+16,2.00E-09,1.48795E-08,1.93E-08,86.45566752
0.0074273,3.03501E+16,2.00E-09,1.48849E-08,1.94E-08,86.52534337
0.0074303,3.03257E+16,2.00E-09,1.48902E-08,1.94E-08,86.59504538
0.0074333,3.03013E+16,2.00E-09,1.48956E-08,1.94E-08,86.66477355
0.0074364,3.02769E+16,2.00E-09,1.4901E-08,1.94E-08,86.73452788
0.0074394,3.02526E+16,2.00E-09,1.49064E-08,1.94E-08,86.80430835
0.0074424,3.02283E+16,2.00E-09,1.49118E-08,1.94E-08,86.87411496
0.0074455,3.0204E+16,2.00E-09,1.49172E-08,1.94E-08,86.94394769
0.0074485,3.01798E+16,2.00E-09,1.49226E-08,1.94E-08,87.01380655
0.0074515,3.01556E+16,2.00E-09,1.4928E-08,1.94E-08,87.08369152
0.0074545,3.01314E+16,2.00E-09,1.49334E-08,1.94E-08,87.1536026
0.0074576,3.01072E+16,2.00E-09,1.49388E-08,1.94E-08,87.22353977
0.0074606,3.00831E+16,2.00E-09,1.49442E-08,1.95E-08,87.29350303
0.0074636,3.0059E+16,2.00E-09,1.49496E-08,1.95E-08,87.36349238
0.0074667,3.00349E+16,2.00E-09,1.4955E-08,1.95E-08,87.4335078
0.0074697,3.00109E+16,2.00E-09,1.49603E-08,1.95E-08,87.50354928
0.0074727,2.99868E+16,2.00E-09,1.49657E-08,1.95E-08,87.57361683
0.0074758,2.99629E+16,2.00E-09,1.49711E-08,1.95E-08,87.64371042
0.0074788,2.99389E+16,2.00E-09,1.49765E-08,1.95E-08,87.71383006
0.0074818,2.9915E+16,2.00E-09,1.49819E-08,1.95E-08,87.78397573
0.0074848,2.98911E+16,2.00E-09,1.49873E-08,1.95E-08,87.85414743
0.0074879,2.98672E+16,2.00E-09,1.49927E-08,1.95E-08,87.92434514
0.0074909,2.98434E+16,2.00E-09,1.49981E-08,1.95E-08,87.99456887
0.0074939,2.98196E+16,2.00E-09,1.50034E-08,1.96E-08,88.0648186
0.007497,2.97958E+16,2.00E-09,1.50088E-08,1.96E-08,88.13509432
0.0075,2.97721E+16,2.00E-09,1.50142E-08,1.96E-08,88.20539603
0.007503,2.97483E+16,2.00E-09,1.50196E-08,1.96E-08,88.27572372
0.0075061,2.97247E+16,2.00E-09,1.5025E-08,1.96E-08,88.34607739
0.0075091,2.9701E+16,2.00E-09,1.50304E-08,1.96E-08,88.41645701
0.0075121,2.96774E+16,2.00E-09,1.50358E-08,1.96E-08,88.48686259
0.0075152,2.96538E+16,2.00E-09,1.50411E-08,1.96E-08,88.55729412
0.0075182,2.96302E+16,2.00E-09,1.50465E-08,1.96E-08,88.62775158
0.0075212,2.96066E+16,2.00E-09,1.50519E-08,1.96E-08,88.69823498
0.0075242,2.95831E+16,2.00E-09,1.50573E-08,1.97E-08,88.7687443
0.0075273,2.95596E+16,2.00E-09,1.50627E-08,1.97E-08,88.83927954
0.0075303,2.95362E+16,2.00E-09,1.50681E-08,1.97E-08,88.90984069
0.0075333,2.95127E+16,2.00E-09,1.50734E-08,1.97E-08,88.98042773
0.0075364,2.94893E+16,2.00E-09,1.50788E-08,1.97E-08,89.05104067
0.0075394,2.9466E+16,2.00E-09,1.50842E-08,1.97E-08,89.12167949
0.0075424,2.94426E+16,2.00E-09,1.50896E-08,1.97E-08,89.19234418
0.0075455,2.94193E+16,2.00E-09,1.5095E-08,1.97E-08,89.26303475
0.0075485,2.9396E+16,2.00E-09,1.51003E-08,1.97E-08,89.33375117
0.0075515,2.93728E+16,2.00E-09,1.51057E-08,1.97E-08,89.40449345
0.0075545,2.93495E+16,2.00E-09,1.51111E-08,1.97E-08,89.47526157
0.0075576,2.93263E+16,2.00E-09,1.51165E-08,1.98E-08,89.54605552
0.0075606,2.93031E+16,2.00E-09,1.51219E-08,1.98E-08,89.6168753
0.0075636,2.928E+16,2.00E-09,1.51272E-08,1.98E-08,89.68772091
0.0075667,2.92569E+16,2.00E-09,1.51326E-08,1.98E-08,89.75859232
0.0075697,2.92338E+16,2.00E-09,1.5138E-08,1.98E-08,89.82948954
0.0075727,2.92107E+16,2.00E-09,1.51434E-08,1.98E-08,89.90041255
0.0075758,2.91877E+16,2.00E-09,1.51488E-08,1.98E-08,89.97136136
0.0075788,2.91647E+16,2.00E-09,1.51541E-08,1.98E-08,90.04233594
0.0075818,2.91417E+16,2.00E-09,1.51595E-08,1.98E-08,90.11333629
0.0075848,2.91188E+16,2.00E-09,1.51649E-08,1.98E-08,90.18436241
0.0075879,2.90958E+16,2.00E-09,1.51703E-08,1.99E-08,90.25541428
0.0075909,2.90729E+16,2.00E-09,1.51756E-08,1.99E-08,90.3264919
0.0075939,2.90501E+16,2.00E-09,1.5181E-08,1.99E-08,90.39759527
0.007597,2.90272E+16,2.00E-09,1.51864E-08,1.99E-08,90.46872436
0.0076,2.90044E+16,2.00E-09,1.51918E-08,1.99E-08,90.53987917
0.007603,2.89816E+16,2.00E-09,1.51971E-08,1.99E-08,90.61105971
0.0076061,2.89589E+16,2.00E-09,1.52025E-08,1.99E-08,90.68226595
0.0076091,2.89361E+16,2.00E-09,1.52079E-08,1.99E-08,90.75349788
0.0076121,2.89134E+16,2.00E-09,1.52132E-08,1.99E-08,90.82475551
0.0076152,2.88908E+16,2.00E-09,1.52186E-08,1.99E-08,90.89603883
0.0076182,2.88681E+16,2.00E-09,1.5224E-08,1.99E-08,90.96734782
0.0076212,2.88455E+16,2.00E-09,1.52294E-08,2.00E-08,91.03868247
0.0076242,2.88229E+16,2.00E-09,1.52347E-08,2.00E-08,91.11004279
0.0076273,2.88003E+16,2.00E-09,1.52401E-08,2.00E-08,91.18142875
0.0076303,2.87778E+16,2.00E-09,1.52455E-08,2.00E-08,91.25284036
0.0076333,2.87553E+16,2.00E-09,1.52508E-08,2.00E-08,91.32427761
0.0076364,2.87328E+16,2.00E-09,1.52562E-08,2.00E-08,91.39574048
0.0076394,2.87104E+16,2.00E-09,1.52616E-08,2.00E-08,91.46722897
0.0076424,2.86879E+16,2.00E-09,1.52669E-08,2.00E-08,91.53874307
0.0076455,2.86655E+16,2.00E-09,1.52723E-08,2.00E-08,91.61028278
0.0076485,2.86431E+16,2.00E-09,1.52777E-08,2.00E-08,91.68184807
0.0076515,2.86208E+16,2.00E-09,1.52831E-08,2.00E-08,91.75343896
0.0076545,2.85985E+16,2.00E-09,1.52884E-08,2.01E-08,91.82505542
0.0076576,2.85762E+16,2.00E-09,1.52938E-08,2.01E-08,91.89669746
0.0076606,2.85539E+16,2.00E-09,1.52992E-08,2.01E-08,91.96836505
0.0076636,2.85317E+16,2.00E-09,1.53045E-08,2.01E-08,92.0400582
0.0076667,2.85095E+16,2.00E-09,1.53099E-08,2.01E-08,92.1117769
0.0076697,2.84873E+16,2.00E-09,1.53152E-08,2.01E-08,92.18352113
0.0076727,2.84651E+16,2.00E-09,1.53206E-08,2.01E-08,92.25529089
0.0076758,2.8443E+16,2.00E-09,1.5326E-08,2.01E-08,92.32708618
0.0076788,2.84209E+16,2.00E-09,1.53313E-08,2.01E-08,92.39890698
0.0076818,2.83988E+16,2.00E-09,1.53367E-08,2.01E-08,92.47075328
0.0076848,2.83767E+16,2.00E-09,1.53421E-08,2.02E-08,92.54262508
0.0076879,2.83547E+16,2.00E-09,1.53474E-08,2.02E-08,92.61452237
0.0076909,2.83327E+16,2.00E-09,1.53528E-08,2.02E-08,92.68644514
