t [s],P [atm],sigmaP [atm],T FFCM-2 [K],sigmaT [K],X_C2H2 [-],sigmaX_C2H2 [-],X_C2H4 [-],sigmaX_C2H4 [-],X_CH4 [-],sigmaX_CH4 [-],fv_rel_633nm,sigma_fv_rel_633 [-],fv_rel_1064nm [-],sigma_fv_rel_1064 [-]
0.0005864,4.73,0.035,1860,39.64,0.01643,0.002009,0.00077,0.000314,0.01039,0.00082,8.2e-09,4.51e-10,8e-10,6.48e-10
0.0005865,4.73,0.035,1860,39.65,0.01643,0.002009,0.00077,0.000314,0.01039,0.00082,8.2e-09,4.48e-10,8e-10,6.48e-10
0.0005866,4.73,0.035,1860,39.65,0.01643,0.002009,0.00077,0.000314,0.01039,0.000821,8.2e-09,4.46e-10,8e-10,6.47e-10
0.0005867,4.73,0.035,1860,39.65,0.01642,0.002009,0.00077,0.000314,0.01039,0.000821,8.2e-09,4.45e-10,8e-10,6.47e-10
0.0005868,4.73,0.035,1860,39.66,0.01642,0.002009,0.00077,0.000314,0.01039,0.000821,8.2e-09,4.41e-10,8e-10,6.48e-10
0.0005869,4.73,0.035,1860,39.66,0.01642,0.002009,0.00077,0.000314,0.01039,0.000821,8.2e-09,4.37e-10,8e-10,6.5e-10
0.000587,4.73,0.035,1860,39.67,0.01642,0.002009,0.00078,0.000314,0.0104,0.000821,8.3e-09,4.32e-10,8e-10,6.56e-10
0.0005871,4.73,0.035,1860,39.67,0.01643,0.002009,0.00078,0.000314,0.0104,0.000821,8.3e-09,4.27e-10,8e-10,6.6e-10
0.0005872,4.73,0.035,1860,39.67,0.01643,0.002009,0.00078,0.000314,0.0104,0.000822,8.3e-09,4.24e-10,8e-10,6.61e-10
0.0005873,4.73,0.035,1860,39.68,0.01643,0.00201,0.00078,0.000314,0.0104,0.000822,8.3e-09,4.23e-10,8e-10,6.61e-10
0.0005874,4.73,0.035,1860,39.68,0.01643,0.00201,0.00078,0.000314,0.01041,0.000822,8.3e-09,4.22e-10,8e-10,6.62e-10
0.0005875,4.73,0.035,1860,39.69,0.01644,0.002011,0.00078,0.000314,0.01041,0.000822,8.3e-09,4.22e-10,8e-10,6.62e-10
0.0005876,4.73,0.035,1860,39.69,0.01644,0.002011,0.00078,0.000314,0.01041,0.000822,8.3e-09,4.22e-10,8e-10,6.62e-10
0.0005877,4.73,0.035,1860,39.69,0.01644,0.002012,0.00078,0.000314,0.01041,0.000822,8.3e-09,4.21e-10,9e-10,6.65e-10
0.0005878,4.73,0.035,1860,39.7,0.01644,0.002012,0.00078,0.000314,0.01041,0.000823,8.3e-09,4.2e-10,9e-10,6.69e-10
0.0005879,4.73,0.035,1860,39.7,0.01645,0.002012,0.00078,0.000314,0.01042,0.000823,8.3e-09,4.2e-10,9e-10,6.69e-10
0.000588,4.73,0.035,1860,39.7,0.01645,0.002012,0.00077,0.000314,0.01042,0.000823,8.4e-09,4.2e-10,9e-10,6.7e-10
0.0005881,4.73,0.035,1860,39.71,0.01645,0.002012,0.00077,0.000314,0.01042,0.000822,8.4e-09,4.2e-10,9e-10,6.7e-10
0.0005882,4.73,0.035,1860,39.71,0.01645,0.002013,0.00077,0.000314,0.01042,0.000822,8.4e-09,4.21e-10,1e-09,6.71e-10
0.0005883,4.73,0.035,1860,39.72,0.01645,0.002013,0.00077,0.000314,0.01042,0.000822,8.4e-09,4.23e-10,1e-09,6.72e-10
0.0005884,4.73,0.035,1860,39.72,0.01645,0.002013,0.00077,0.000314,0.01041,0.000821,8.4e-09,4.26e-10,1e-09,6.73e-10
0.0005885,4.73,0.035,1860,39.72,0.01645,0.002013,0.00078,0.000314,0.01041,0.000821,8.4e-09,4.3e-10,1e-09,6.73e-10
0.0005886,4.73,0.035,1860,39.73,0.01645,0.002013,0.00078,0.000314,0.01041,0.000821,8.4e-09,4.33e-10,1e-09,6.73e-10
0.0005887,4.73,0.035,1860,39.73,0.01645,0.002013,0.00078,0.000314,0.01041,0.00082,8.4e-09,4.35e-10,1e-09,6.73e-10
0.0005888,4.73,0.035,1860,39.74,0.01645,0.002013,0.00078,0.000314,0.01041,0.00082,8.4e-09,4.39e-10,1e-09,6.73e-10
0.0005889,4.73,0.035,1860,39.74,0.01646,0.002014,0.00078,0.000314,0.01041,0.00082,8.4e-09,4.43e-10,1e-09,6.74e-10
0.000589,4.73,0.035,1860,39.74,0.01646,0.002014,0.00078,0.000314,0.01041,0.00082,8.4e-09,4.49e-10,1e-09,6.75e-10
0.0005891,4.73,0.035,1860,39.75,0.01646,0.002014,0.00078,0.000314,0.01042,0.00082,8.4e-09,4.56e-10,1e-09,6.76e-10
0.0005892,4.73,0.035,1860,39.75,0.01646,0.002014,0.00077,0.000314,0.01042,0.00082,8.4e-09,4.64e-10,1e-09,6.78e-10
0.0005893,4.73,0.035,1860,39.76,0.01646,0.002015,0.00077,0.000314,0.01042,0.00082,8.4e-09,4.71e-10,1e-09,6.78e-10
0.0005894,4.73,0.035,1860,39.76,0.01647,0.002015,0.00077,0.000314,0.01041,0.00082,8.4e-09,4.77e-10,9e-10,6.79e-10
0.0005895,4.72,0.035,1860,39.76,0.01647,0.002015,0.00077,0.000314,0.01041,0.00082,8.4e-09,4.81e-10,9e-10,6.8e-10
0.0005896,4.72,0.035,1860,39.77,0.01647,0.002015,0.00077,0.000314,0.01041,0.00082,8.4e-09,4.83e-10,9e-10,6.8e-10
0.0005897,4.72,0.035,1860,39.77,0.01647,0.002016,0.00077,0.000314,0.01041,0.00082,8.4e-09,4.84e-10,9e-10,6.8e-10
0.0005898,4.72,0.035,1860,39.78,0.01648,0.002016,0.00077,0.000314,0.01041,0.00082,8.4e-09,4.84e-10,9e-10,6.8e-10
0.0005899,4.72,0.035,1860,39.78,0.01648,0.002017,0.00077,0.000314,0.0104,0.00082,8.4e-09,4.85e-10,8e-10,6.8e-10
0.00059,4.72,0.035,1860,39.78,0.01648,0.002017,0.00077,0.000314,0.0104,0.000819,8.4e-09,4.86e-10,8e-10,6.8e-10
0.0005901,4.72,0.035,1860,39.79,0.01649,0.002018,0.00077,0.000314,0.0104,0.000819,8.4e-09,4.88e-10,8e-10,6.8e-10
0.0005902,4.72,0.035,1860,39.79,0.01649,0.002018,0.00076,0.000314,0.01039,0.000819,8.4e-09,4.93e-10,8e-10,6.81e-10
0.0005903,4.72,0.035,1860,39.79,0.01649,0.002018,0.00076,0.000314,0.01039,0.000819,8.4e-09,4.97e-10,8e-10,6.84e-10
0.0005904,4.72,0.035,1860,39.8,0.01649,0.002019,0.00076,0.000314,0.01039,0.000819,8.4e-09,4.99e-10,8e-10,6.88e-10
0.0005905,4.72,0.035,1860,39.8,0.0165,0.002019,0.00076,0.000314,0.01038,0.000818,8.4e-09,5e-10,7e-10,6.9e-10
0.0005906,4.72,0.034,1860,39.81,0.0165,0.002019,0.00075,0.000314,0.01038,0.000818,8.4e-09,4.96e-10,7e-10,6.9e-10
0.0005907,4.72,0.034,1860,39.81,0.0165,0.002019,0.00075,0.000314,0.01038,0.000818,8.4e-09,4.91e-10,7e-10,6.9e-10
0.0005908,4.72,0.034,1860,39.81,0.0165,0.002019,0.00075,0.000314,0.01038,0.000818,8.4e-09,4.88e-10,7e-10,6.9e-10
0.0005909,4.72,0.034,1860,39.82,0.0165,0.002019,0.00075,0.000314,0.01037,0.000818,8.4e-09,4.85e-10,7e-10,6.9e-10
0.000591,4.72,0.034,1860,39.82,0.0165,0.002019,0.00075,0.000314,0.01037,0.000818,8.4e-09,4.86e-10,8e-10,6.92e-10
0.0005911,4.72,0.034,1860,39.83,0.0165,0.002019,0.00075,0.000314,0.01036,0.000818,8.4e-09,4.87e-10,8e-10,6.93e-10
0.0005912,4.72,0.034,1860,39.83,0.0165,0.002019,0.00075,0.000314,0.01036,0.000818,8.4e-09,4.86e-10,8e-10,6.94e-10
0.0005913,4.72,0.033,1860,39.83,0.0165,0.002019,0.00075,0.000313,0.01036,0.000817,8.4e-09,4.87e-10,8e-10,6.94e-10
0.0005914,4.72,0.033,1860,39.84,0.0165,0.002019,0.00075,0.000313,0.01036,0.000817,8.4e-09,4.84e-10,8e-10,6.93e-10
0.0005915,4.72,0.033,1860,39.84,0.0165,0.002019,0.00075,0.000313,0.01035,0.000817,8.4e-09,4.84e-10,8e-10,6.93e-10
0.0005916,4.72,0.033,1860,39.85,0.0165,0.002019,0.00076,0.000313,0.01035,0.000817,8.4e-09,4.83e-10,9e-10,6.93e-10
0.0005917,4.72,0.033,1860,39.85,0.0165,0.002019,0.00076,0.000313,0.01035,0.000816,8.4e-09,4.83e-10,9e-10,6.94e-10
0.0005918,4.72,0.032,1860,39.85,0.01649,0.002019,0.00076,0.000313,0.01035,0.000816,8.4e-09,4.84e-10,9e-10,6.94e-10
0.0005919,4.72,0.032,1860,39.86,0.01649,0.002019,0.00076,0.000313,0.01035,0.000816,8.4e-09,4.85e-10,9e-10,6.94e-10
0.000592,4.72,0.032,1860,39.86,0.01649,0.002019,0.00076,0.000314,0.01035,0.000816,8.4e-09,4.86e-10,9e-10,6.94e-10
0.0005921,4.72,0.032,1860,39.87,0.01649,0.002019,0.00076,0.000314,0.01035,0.000817,8.4e-09,4.86e-10,9e-10,6.95e-10
0.0005922,4.72,0.032,1860,39.87,0.0165,0.002019,0.00077,0.000314,0.01036,0.000817,8.4e-09,4.84e-10,9e-10,6.95e-10
0.0005923,4.72,0.031,1860,39.87,0.0165,0.002018,0.00077,0.000314,0.01036,0.000817,8.4e-09,4.82e-10,9e-10,6.95e-10
0.0005924,4.72,0.031,1860,39.88,0.0165,0.002018,0.00077,0.000314,0.01036,0.000817,8.4e-09,4.8e-10,9e-10,6.95e-10
0.0005925,4.72,0.031,1860,39.88,0.0165,0.002018,0.00077,0.000314,0.01036,0.000818,8.4e-09,4.8e-10,9e-10,6.95e-10
0.0005926,4.72,0.031,1860,39.88,0.0165,0.002018,0.00077,0.000314,0.01037,0.000818,8.4e-09,4.81e-10,9e-10,6.94e-10
0.0005927,4.72,0.03,1860,39.89,0.01649,0.002018,0.00077,0.000314,0.01037,0.000818,8.4e-09,4.84e-10,9e-10,6.91e-10
0.0005928,4.72,0.03,1860,39.89,0.01649,0.002018,0.00077,0.000314,0.01037,0.000819,8.4e-09,4.85e-10,9e-10,6.88e-10
0.0005929,4.72,0.03,1860,39.9,0.01649,0.002018,0.00077,0.000314,0.01037,0.000819,8.4e-09,4.86e-10,9e-10,6.88e-10
0.000593,4.72,0.03,1860,39.9,0.01649,0.002018,0.00077,0.000314,0.01037,0.000819,8.4e-09,4.85e-10,9e-10,6.9e-10
0.0005931,4.72,0.03,1860,39.9,0.01649,0.002018,0.00077,0.000314,0.01038,0.000819,8.4e-09,4.83e-10,8e-10,6.92e-10
0.0005932,4.72,0.029,1860,39.91,0.01649,0.002018,0.00077,0.000314,0.01038,0.000819,8.4e-09,4.83e-10,8e-10,6.9e-10
0.0005933,4.72,0.029,1860,39.91,0.01649,0.002017,0.00077,0.000314,0.01038,0.000819,8.4e-09,4.83e-10,8e-10,6.88e-10
0.0005934,4.72,0.029,1860,39.92,0.01649,0.002017,0.00077,0.000314,0.01038,0.000819,8.4e-09,4.84e-10,8e-10,6.88e-10
0.0005935,4.72,0.029,1860,39.92,0.01649,0.002017,0.00077,0.000314,0.01038,0.000819,8.4e-09,4.84e-10,8e-10,6.9e-10
0.0005936,4.72,0.029,1860,39.92,0.01649,0.002017,0.00077,0.000314,0.01038,0.000819,8.4e-09,4.85e-10,7e-10,6.88e-10
0.0005937,4.72,0.029,1860,39.93,0.01649,0.002017,0.00077,0.000314,0.01037,0.000819,8.4e-09,4.85e-10,7e-10,6.85e-10
0.0005938,4.72,0.029,1860,39.93,0.01648,0.002017,0.00076,0.000314,0.01037,0.00082,8.4e-09,4.85e-10,7e-10,6.86e-10
0.0005939,4.72,0.029,1860,39.94,0.01648,0.002017,0.00076,0.000314,0.01037,0.00082,8.4e-09,4.83e-10,7e-10,6.87e-10
0.000594,4.72,0.029,1860,39.94,0.01648,0.002017,0.00076,0.000314,0.01037,0.00082,8.4e-09,4.79e-10,7e-10,6.88e-10
0.0005941,4.72,0.028,1860,39.94,0.01648,0.002016,0.00076,0.000314,0.01037,0.000819,8.4e-09,4.76e-10,7e-10,6.86e-10
0.0005942,4.72,0.028,1860,39.95,0.01648,0.002016,0.00076,0.000313,0.01036,0.000819,8.5e-09,4.72e-10,7e-10,6.85e-10
0.0005943,4.72,0.028,1860,39.95,0.01648,0.002017,0.00076,0.000313,0.01036,0.000819,8.5e-09,4.7e-10,7e-10,6.85e-10
0.0005944,4.72,0.028,1860,39.95,0.01648,0.002017,0.00076,0.000313,0.01036,0.000818,8.5e-09,4.68e-10,7e-10,6.86e-10
0.0005945,4.72,0.028,1860,39.96,0.01649,0.002017,0.00076,0.000313,0.01035,0.000818,8.5e-09,4.68e-10,7e-10,6.86e-10
0.0005946,4.72,0.028,1860,39.96,0.01649,0.002017,0.00075,0.000313,0.01035,0.000818,8.5e-09,4.68e-10,7e-10,6.86e-10
0.0005947,4.72,0.028,1860,39.97,0.01649,0.002018,0.00075,0.000313,0.01035,0.000818,8.5e-09,4.68e-10,7e-10,6.87e-10
0.0005948,4.72,0.028,1860,39.97,0.01649,0.002018,0.00075,0.000313,0.01035,0.000818,8.5e-09,4.69e-10,7e-10,6.88e-10
0.0005949,4.72,0.028,1860,39.97,0.01649,0.002018,0.00075,0.000313,0.01035,0.000817,8.5e-09,4.71e-10,7e-10,6.86e-10
0.000595,4.72,0.028,1860,39.98,0.0165,0.002019,0.00076,0.000313,0.01035,0.000817,8.6e-09,4.72e-10,7e-10,6.86e-10
0.0005951,4.72,0.028,1860,39.98,0.0165,0.002019,0.00076,0.000313,0.01034,0.000817,8.6e-09,4.73e-10,7e-10,6.85e-10
0.0005952,4.72,0.028,1860,39.99,0.0165,0.00202,0.00076,0.000313,0.01034,0.000817,8.6e-09,4.74e-10,7e-10,6.86e-10
0.0005953,4.72,0.028,1860,39.99,0.01651,0.00202,0.00076,0.000313,0.01034,0.000817,8.6e-09,4.77e-10,8e-10,6.87e-10
0.0005954,4.72,0.028,1860,39.99,0.01651,0.00202,0.00076,0.000313,0.01034,0.000817,8.6e-09,4.83e-10,8e-10,6.84e-10
0.0005955,4.72,0.028,1860,40,0.01651,0.002021,0.00076,0.000313,0.01034,0.000817,8.7e-09,4.92e-10,8e-10,6.81e-10
0.0005956,4.72,0.028,1860,40,0.01652,0.002021,0.00076,0.000313,0.01034,0.000817,8.7e-09,5.02e-10,8e-10,6.8e-10
0.0005957,4.72,0.028,1860,40.01,0.01652,0.002022,0.00076,0.000313,0.01034,0.000816,8.7e-09,5.1e-10,8e-10,6.81e-10
0.0005958,4.72,0.028,1860,40.01,0.01653,0.002022,0.00076,0.000313,0.01033,0.000816,8.7e-09,5.17e-10,8e-10,6.81e-10
0.0005959,4.72,0.028,1860,40.01,0.01653,0.002023,0.00076,0.000313,0.01033,0.000816,8.7e-09,5.24e-10,9e-10,6.81e-10
0.000596,4.72,0.028,1860,40.02,0.01653,0.002023,0.00076,0.000313,0.01033,0.000816,8.7e-09,5.3e-10,9e-10,6.79e-10
0.0005961,4.72,0.028,1860,40.02,0.01653,0.002023,0.00075,0.000313,0.01033,0.000816,8.7e-09,5.36e-10,9e-10,6.76e-10
0.0005962,4.72,0.028,1860,40.03,0.01653,0.002024,0.00075,0.000313,0.01034,0.000816,8.8e-09,5.43e-10,9e-10,6.69e-10
0.0005963,4.72,0.028,1860,40.03,0.01654,0.002024,0.00075,0.000313,0.01034,0.000816,8.8e-09,5.52e-10,9e-10,6.61e-10
0.0005964,4.72,0.028,1860,40.03,0.01654,0.002024,0.00076,0.000313,0.01034,0.000817,8.8e-09,5.59e-10,9e-10,6.55e-10
0.0005965,4.72,0.028,1860,40.04,0.01653,0.002024,0.00076,0.000313,0.01034,0.000817,8.8e-09,5.66e-10,9e-10,6.53e-10
0.0005966,4.72,0.028,1860,40.04,0.01653,0.002024,0.00076,0.000313,0.01035,0.000817,8.8e-09,5.7e-10,9e-10,6.53e-10
0.0005967,4.72,0.028,1860,40.04,0.01653,0.002024,0.00076,0.000313,0.01035,0.000817,8.8e-09,5.71e-10,9e-10,6.53e-10
0.0005968,4.72,0.028,1860,40.05,0.01653,0.002024,0.00076,0.000313,0.01035,0.000818,8.8e-09,5.73e-10,9e-10,6.53e-10
0.0005969,4.72,0.028,1860,40.05,0.01653,0.002023,0.00076,0.000313,0.01036,0.000818,8.8e-09,5.74e-10,9e-10,6.54e-10
0.000597,4.72,0.028,1860,40.06,0.01653,0.002023,0.00076,0.000313,0.01036,0.000818,8.8e-09,5.76e-10,8e-10,6.54e-10
0.0005971,4.72,0.028,1860,40.06,0.01652,0.002023,0.00076,0.000313,0.01036,0.000818,8.8e-09,5.77e-10,8e-10,6.51e-10
0.0005972,4.72,0.028,1860,40.06,0.01652,0.002022,0.00076,0.000313,0.01036,0.000819,8.8e-09,5.76e-10,8e-10,6.49e-10
0.0005973,4.72,0.028,1860,40.07,0.01651,0.002022,0.00076,0.000313,0.01036,0.000819,8.8e-09,5.75e-10,8e-10,6.48e-10
0.0005974,4.72,0.028,1860,40.07,0.01651,0.002021,0.00076,0.000313,0.01035,0.000819,8.8e-09,5.73e-10,8e-10,6.48e-10
0.0005975,4.72,0.028,1860,40.08,0.0165,0.002021,0.00076,0.000313,0.01035,0.000818,8.8e-09,5.72e-10,8e-10,6.46e-10
0.0005976,4.72,0.028,1860,40.08,0.0165,0.00202,0.00076,0.000313,0.01035,0.000818,8.8e-09,5.71e-10,8e-10,6.44e-10
0.0005977,4.72,0.028,1860,40.08,0.01649,0.00202,0.00076,0.000313,0.01035,0.000818,8.8e-09,5.68e-10,7e-10,6.41e-10
0.0005978,4.72,0.028,1860,40.09,0.01649,0.002019,0.00076,0.000313,0.01035,0.000818,8.8e-09,5.67e-10,7e-10,6.43e-10
0.0005979,4.72,0.028,1860,40.09,0.01649,0.002019,0.00076,0.000313,0.01035,0.000818,8.8e-09,5.66e-10,7e-10,6.47e-10
0.000598,4.72,0.028,1860,40.1,0.01649,0.002019,0.00077,0.000313,0.01035,0.000818,8.8e-09,5.65e-10,7e-10,6.49e-10
0.0005981,4.72,0.028,1860,40.1,0.01648,0.002018,0.00077,0.000313,0.01035,0.000818,8.8e-09,5.65e-10,7e-10,6.49e-10
0.0005982,4.72,0.028,1860,40.1,0.01648,0.002018,0.00077,0.000313,0.01035,0.000818,8.8e-09,5.65e-10,7e-10,6.49e-10
0.0005983,4.72,0.028,1860,40.11,0.01648,0.002018,0.00077,0.000313,0.01035,0.000818,8.8e-09,5.64e-10,7e-10,6.48e-10
0.0005984,4.72,0.028,1860,40.11,0.01648,0.002018,0.00077,0.000313,0.01035,0.000818,8.8e-09,5.62e-10,7e-10,6.43e-10
0.0005985,4.72,0.028,1860,40.12,0.01648,0.002018,0.00077,0.000313,0.01035,0.000818,8.8e-09,5.58e-10,7e-10,6.38e-10
0.0005986,4.72,0.028,1860,40.12,0.01648,0.002018,0.00077,0.000313,0.01035,0.000819,8.8e-09,5.54e-10,7e-10,6.38e-10
0.0005987,4.72,0.028,1860,40.12,0.01648,0.002018,0.00077,0.000313,0.01034,0.000819,8.8e-09,5.52e-10,7e-10,6.41e-10
0.0005988,4.72,0.028,1860,40.13,0.01648,0.002018,0.00077,0.000313,0.01034,0.000819,8.8e-09,5.54e-10,7e-10,6.43e-10
0.0005989,4.72,0.028,1860,40.13,0.01648,0.002018,0.00077,0.000313,0.01033,0.000819,8.8e-09,5.57e-10,8e-10,6.44e-10
0.000599,4.72,0.028,1860,40.13,0.01648,0.002019,0.00077,0.000313,0.01033,0.000819,8.8e-09,5.62e-10,8e-10,6.43e-10
0.0005991,4.72,0.028,1860,40.14,0.01648,0.002019,0.00077,0.000313,0.01032,0.000819,8.8e-09,5.64e-10,8e-10,6.46e-10
0.0005992,4.72,0.028,1860,40.14,0.01649,0.00202,0.00077,0.000313,0.01032,0.000819,8.8e-09,5.64e-10,8e-10,6.48e-10
0.0005993,4.72,0.028,1860,40.15,0.01649,0.00202,0.00077,0.000313,0.01032,0.000819,8.8e-09,5.62e-10,8e-10,6.49e-10
0.0005994,4.72,0.028,1860,40.15,0.01649,0.002021,0.00077,0.000313,0.01031,0.000819,8.8e-09,5.6e-10,8e-10,6.49e-10
0.0005995,4.72,0.028,1860,40.15,0.01649,0.002021,0.00077,0.000313,0.01031,0.000819,8.8e-09,5.58e-10,8e-10,6.47e-10
0.0005996,4.72,0.028,1860,40.16,0.0165,0.002021,0.00077,0.000313,0.01031,0.00082,8.8e-09,5.58e-10,8e-10,6.45e-10
0.0005997,4.72,0.028,1860,40.16,0.0165,0.002022,0.00077,0.000313,0.01031,0.000821,8.8e-09,5.59e-10,8e-10,6.41e-10
0.0005998,4.72,0.029,1860,40.17,0.0165,0.002022,0.00077,0.000313,0.01032,0.000821,8.8e-09,5.59e-10,8e-10,6.33e-10
0.0005999,4.72,0.029,1860,40.17,0.0165,0.002023,0.00076,0.000312,0.01032,0.000821,8.8e-09,5.6e-10,8e-10,6.25e-10
0.0006,4.72,0.029,1860,40.17,0.01651,0.002023,0.00076,0.000312,0.01031,0.000822,8.8e-09,5.58e-10,8e-10,6.26e-10
0.0006001,4.72,0.029,1860,40.18,0.01651,0.002023,0.00076,0.000312,0.01031,0.000822,8.8e-09,5.55e-10,8e-10,6.31e-10
0.0006002,4.72,0.029,1860,40.18,0.01651,0.002024,0.00076,0.000312,0.01031,0.000822,8.8e-09,5.5e-10,8e-10,6.32e-10
0.0006003,4.72,0.029,1860,40.19,0.01651,0.002024,0.00076,0.000312,0.01031,0.000822,8.8e-09,5.44e-10,8e-10,6.29e-10
0.0006004,4.72,0.029,1860,40.19,0.01651,0.002025,0.00076,0.000312,0.0103,0.000822,8.8e-09,5.4e-10,8e-10,6.29e-10
0.0006005,4.72,0.029,1860,40.19,0.01651,0.002025,0.00076,0.000313,0.0103,0.000822,8.8e-09,5.39e-10,8e-10,6.29e-10
0.0006006,4.72,0.029,1860,40.2,0.01651,0.002025,0.00076,0.000313,0.0103,0.000822,8.8e-09,5.4e-10,8e-10,6.28e-10
0.0006007,4.72,0.029,1860,40.2,0.01651,0.002025,0.00076,0.000313,0.0103,0.000822,8.8e-09,5.4e-10,8e-10,6.26e-10
0.0006008,4.72,0.029,1860,40.2,0.01651,0.002026,0.00076,0.000313,0.0103,0.000822,8.8e-09,5.41e-10,8e-10,6.26e-10
0.0006009,4.72,0.029,1860,40.21,0.01651,0.002026,0.00076,0.000313,0.0103,0.000822,8.8e-09,5.39e-10,8e-10,6.28e-10
0.000601,4.72,0.029,1860,40.21,0.01651,0.002026,0.00076,0.000313,0.0103,0.000822,8.8e-09,5.36e-10,8e-10,6.26e-10
0.0006011,4.72,0.029,1860,40.22,0.01651,0.002026,0.00076,0.000313,0.01031,0.000823,8.8e-09,5.34e-10,8e-10,6.21e-10
0.0006012,4.72,0.029,1860,40.22,0.01651,0.002026,0.00076,0.000313,0.01031,0.000823,8.8e-09,5.31e-10,8e-10,6.16e-10
0.0006013,4.72,0.029,1860,40.22,0.01651,0.002026,0.00076,0.000313,0.01031,0.000823,8.8e-09,5.29e-10,8e-10,6.18e-10
0.0006014,4.72,0.029,1860,40.23,0.01651,0.002026,0.00076,0.000313,0.01031,0.000823,8.8e-09,5.26e-10,8e-10,6.2e-10
0.0006015,4.72,0.029,1860,40.23,0.01651,0.002026,0.00075,0.000313,0.01031,0.000823,8.8e-09,5.2e-10,8e-10,6.21e-10
0.0006016,4.72,0.029,1860,40.24,0.01651,0.002026,0.00075,0.000313,0.01031,0.000823,8.8e-09,5.17e-10,8e-10,6.22e-10
0.0006017,4.72,0.029,1860,40.24,0.01651,0.002026,0.00076,0.000313,0.01031,0.000822,8.9e-09,5.15e-10,8e-10,6.22e-10
0.0006018,4.72,0.029,1860,40.24,0.01651,0.002026,0.00076,0.000313,0.01031,0.000822,8.9e-09,5.17e-10,8e-10,6.2e-10
0.0006019,4.72,0.029,1860,40.25,0.01651,0.002026,0.00076,0.000314,0.01031,0.000822,8.9e-09,5.19e-10,8e-10,6.17e-10
0.000602,4.72,0.029,1860,40.25,0.01651,0.002027,0.00076,0.000314,0.01031,0.000822,8.9e-09,5.2e-10,8e-10,6.12e-10
0.0006021,4.72,0.029,1860,40.26,0.01652,0.002027,0.00076,0.000314,0.01031,0.000822,8.9e-09,5.19e-10,8e-10,6.1e-10
0.0006022,4.72,0.029,1860,40.26,0.01652,0.002027,0.00076,0.000314,0.01031,0.000822,8.9e-09,5.17e-10,8e-10,6.12e-10
0.0006023,4.72,0.029,1860,40.26,0.01652,0.002027,0.00076,0.000314,0.01031,0.000822,9e-09,5.14e-10,8e-10,6.12e-10
0.0006024,4.72,0.029,1860,40.27,0.01652,0.002027,0.00076,0.000314,0.01031,0.000822,9e-09,5.12e-10,8e-10,6.12e-10
0.0006025,4.72,0.029,1860,40.27,0.01652,0.002028,0.00075,0.000314,0.0103,0.000822,9e-09,5.11e-10,8e-10,6.11e-10
0.0006026,4.72,0.029,1860,40.28,0.01653,0.002028,0.00075,0.000314,0.0103,0.000822,9e-09,5.09e-10,8e-10,6.11e-10
0.0006027,4.72,0.03,1860,40.28,0.01653,0.002029,0.00075,0.000314,0.0103,0.000822,9e-09,5.09e-10,8e-10,6.09e-10
0.0006028,4.72,0.03,1860,40.28,0.01653,0.002029,0.00075,0.000314,0.01029,0.000822,9e-09,5.08e-10,8e-10,6.04e-10
0.0006029,4.72,0.03,1860,40.29,0.01654,0.00203,0.00075,0.000314,0.01029,0.000822,9.1e-09,5.06e-10,8e-10,6.03e-10
0.000603,4.72,0.03,1860,40.29,0.01654,0.00203,0.00075,0.000314,0.01028,0.000822,9.1e-09,5.04e-10,8e-10,6.03e-10
0.0006031,4.72,0.03,1860,40.29,0.01654,0.002031,0.00075,0.000313,0.01028,0.000822,9.1e-09,5.03e-10,8e-10,6.03e-10
0.0006032,4.72,0.03,1860,40.3,0.01655,0.002031,0.00075,0.000313,0.01027,0.000822,9.1e-09,5.03e-10,8e-10,6.02e-10
0.0006033,4.72,0.031,1860,40.3,0.01655,0.002032,0.00075,0.000313,0.01027,0.000822,9.1e-09,5.04e-10,8e-10,6.01e-10
0.0006034,4.72,0.031,1860,40.31,0.01655,0.002032,0.00075,0.000313,0.01027,0.000821,9.1e-09,5.06e-10,8e-10,6.01e-10
0.0006035,4.72,0.031,1860,40.31,0.01656,0.002033,0.00075,0.000313,0.01026,0.000821,9.1e-09,5.06e-10,9e-10,6.05e-10
0.0006036,4.72,0.031,1860,40.31,0.01656,0.002033,0.00075,0.000313,0.01026,0.000821,9.1e-09,5.06e-10,9e-10,6.06e-10
0.0006037,4.72,0.032,1860,40.32,0.01656,0.002034,0.00075,0.000313,0.01026,0.00082,9.1e-09,5.05e-10,9e-10,6.08e-10
0.0006038,4.72,0.032,1860,40.32,0.01656,0.002034,0.00075,0.000313,0.01025,0.00082,9.1e-09,5.04e-10,9e-10,6.09e-10
0.0006039,4.72,0.032,1860,40.33,0.01656,0.002034,0.00075,0.000313,0.01025,0.00082,9.1e-09,5.02e-10,9e-10,6.08e-10
0.000604,4.72,0.033,1860,40.33,0.01656,0.002034,0.00075,0.000313,0.01024,0.000819,9.1e-09,5.01e-10,9e-10,6.06e-10
0.0006041,4.72,0.033,1860,40.33,0.01656,0.002034,0.00074,0.000313,0.01024,0.000819,9.1e-09,5e-10,9e-10,6.05e-10
0.0006042,4.72,0.033,1860,40.34,0.01656,0.002034,0.00074,0.000313,0.01024,0.000819,9.1e-09,5.01e-10,9e-10,6.05e-10
0.0006043,4.72,0.033,1860,40.34,0.01656,0.002034,0.00074,0.000313,0.01023,0.000819,9.1e-09,5.03e-10,9e-10,6.07e-10
